round_id,client_id,codec_class_used,wmape,wmspe_sqrt,mse,mape,mspe_sqrt,w_mean_of_vec,model_size,compressed_bytes,basic_raw_bytes,compression_ratio,entropy_real_rate,global_eval_loss,global_eval_acc,global_eval_f1,global_eval_auc,train_loss,train_acc,train_f1,train_auc,test_loss,test_acc,test_f1,test_auc,bins_per_plane,prior_rate,marginal_rate,phase,round_type,num_planes,encoder_decoder_size,meta_data_size
0,0,cancer,25.157173046058208,71.07840627118507,2.729004799917334e-10,706.9492816925049,7.617127895355225,2.3241516828420572e-05,11181642,3.47161865234375,18.940897941589355,5.455927000738409,2.604451832745137,2.601198170290597,0.08147664413030117,0.05909761200292783,0.5033665132410013,2.1280641555786133,0.2467922419309616,0.15484200417995453,0.6374256014823914,2.222841739654541,0.22188076376914978,0.12863528728485107,0.5765189528465271,8,3.053148031234741,2.4748988151550293,warmup,P,3,0.1964569091796875,0.00023746490478515625
0,1,cancer,25.143614455903553,70.70672478329371,2.688896050262457e-10,716.4464950561523,7.573238760232925,2.3191363652586006e-05,11181642,3.476795196533203,18.94147777557373,5.447970531730123,2.608335341088545,2.601198170290597,0.08147664413030117,0.05909761200292783,0.5033665132410013,2.1518115997314453,0.23914824426174164,0.1529480218887329,0.6250355243682861,2.2331554889678955,0.21769361197948456,0.12986937165260315,0.5739964246749878,8,1.6181064546108246,2.4792478680610657,warmup,P,3,0.1964569091796875,0.00023746490478515625
0,2,cancer,25.101241698554993,70.56983302561842,2.654003128377269e-10,702.8051853179932,7.572939991950989,2.3085092834662646e-05,11181642,3.4741268157958984,18.933958053588867,5.4499904745852605,2.6063334884089473,2.601198170290597,0.08147664413030117,0.05909761200292783,0.5033665132410013,2.1522881984710693,0.23971059918403625,0.15054787695407867,0.6239670515060425,2.2312629222869873,0.21400584280490875,0.1221277266740799,0.5741810202598572,8,1.4621011912822723,2.4816747307777405,warmup,P,3,0.1964569091796875,0.00023746490478515625
0,3,cancer,25.06763441890853,70.46531085441045,2.6835214606002467e-10,682.6574325561523,7.622206956148148,2.324754859728273e-05,11181642,3.468517303466797,18.94153594970703,5.460989319780786,2.6021251619395436,2.601198170290597,0.08147664413030117,0.05909761200292783,0.5033665132410013,2.151845932006836,0.23377244174480438,0.15223126113414764,0.6254311203956604,2.2289721965789795,0.2162722796201706,0.13034425675868988,0.5762747526168823,8,1.3903573155403137,2.473422110080719,warmup,P,3,0.1964569091796875,0.00023746490478515625
0,4,cancer,25.185996480838853,71.02085542292191,2.7624214027355265e-10,720.6732749938965,7.646494358778,2.340232822461985e-05,11181642,3.471494674682617,18.947589874267578,5.4580495290547635,2.6043588231495876,2.601198170290597,0.08147664413030117,0.05909761200292783,0.5033665132410013,2.1354894638061523,0.2430550754070282,0.15346455574035645,0.6363970041275024,2.2251534461975098,0.21892286837100983,0.12656371295452118,0.5772278308868408,8,1.3294837474822998,2.4739614725112915,warmup,P,3,0.1964569091796875,0.00023746490478515625
1,0,cancer,28.906518619657863,74.51800107231279,2.583263047917228e-10,699.5158672332764,8.514383435249329,2.1568657757597975e-05,11181642,3.635420799255371,18.905831336975098,5.20045199192553,2.727338256760501,2.2313051459315956,0.21039489858635527,0.12141158724490464,0.5632047239851723,2.00887131690979,0.3069205582141876,0.2034221589565277,0.7026875019073486,2.1041719913482666,0.2732790410518646,0.16195634007453918,0.6403493881225586,8,1.290500819683075,2.523201286792755,warmup,RMM,3,0.1934051513671875,0.00023746490478515625
1,1,cancer,22.584546366224544,65.20795206600503,1.9956836183609994e-10,140.855610370636,7.285432517528534,2.1664331143256277e-05,11181642,4.183771133422852,18.90928554534912,4.5196749397424485,3.1387175515009336,2.2313051459315956,0.21039489858635527,0.12141158724490464,0.5632047239851723,2.0231924057006836,0.2985258102416992,0.2046782523393631,0.6956852674484253,2.1062939167022705,0.2725875973701477,0.17097264528274536,0.6396473050117493,8,1.5038806200027466,3.2185683846473694,warmup,RMM,3,0.1934051513671875,0.00023746490478515625
1,2,cancer,23.18074089299068,65.72758449744491,2.0442671166964743e-10,244.6035385131836,7.425315678119659,2.1753099645138718e-05,11181642,4.341490745544434,18.909592628479004,4.355552904929133,3.25704078166695,2.2313051459315956,0.21039489858635527,0.12141158724490464,0.5632047239851723,2.009430170059204,0.3088526427745819,0.2080337107181549,0.7015219330787659,2.107419490814209,0.27504611015319824,0.16428039968013763,0.6398124098777771,8,1.6676295399665833,3.519348978996277,warmup,RMM,3,0.1934051513671875,0.00023746490478515625
1,3,cancer,25.248509515475003,68.52601266810049,2.0958521029790234e-10,238.95974159240723,7.999447733163834,2.1126368665136397e-05,11181642,4.074307441711426,18.890070915222168,4.6363881924647625,3.0565965177565158,2.2313051459315956,0.21039489858635527,0.12141158724490464,0.5632047239851723,2.041792631149292,0.29479217529296875,0.1985286921262741,0.6848500967025757,2.1049530506134033,0.27504611015319824,0.17239268124103546,0.6403356194496155,8,1.4571414291858673,3.0403149127960205,warmup,RMM,3,0.1934051513671875,0.00023746490478515625
1,4,cancer,24.264334452439563,67.61738391130932,2.1172233410915453e-10,103.93441915512085,7.86094069480896,2.1519143047044054e-05,11181642,3.3748245239257812,18.900806427001953,5.600530129197798,2.531835664207457,2.2313051459315956,0.21039489858635527,0.12141158724490464,0.5632047239851723,2.0179011821746826,0.3014128804206848,0.2061409205198288,0.7004586458206177,2.1121628284454346,0.2714351713657379,0.16586533188819885,0.6362951397895813,8,1.087899126112461,2.520784616470337,warmup,RMM,3,0.1934051513671875,0.00023746490478515625
2,0,cancer,26.297350569810835,70.17345578877531,2.5141805304329523e-10,228.94632816314697,8.50558802485466,2.2595677364734e-05,11181642,3.386667251586914,18.940635681152344,5.592706420235764,2.5407202269577223,2.1164053703790513,0.2658266748617087,0.15696435065178477,0.6321550858104696,1.857505202293396,0.3707343637943268,0.2700181305408478,0.7693329453468323,1.965321660041809,0.33366626501083374,0.21692688763141632,0.7044931054115295,4,1.0175184607505798,2.303052842617035,warmup,RMM,3,0.1934051513671875,0.00023746490478515625
2,1,cancer,26.154572235121165,71.95796759546941,2.6327334756715004e-10,351.19826793670654,8.372071385383606,2.2548858396476135e-05,11181642,3.6738529205322266,18.939958572387695,5.155339362263824,2.7561705159224377,2.1164053703790513,0.2658266748617087,0.15696435065178477,0.6321550858104696,1.8718266487121582,0.36227136850357056,0.26330554485321045,0.7625235319137573,1.9575245380401611,0.3370082974433899,0.22198748588562012,0.7086910605430603,4,1.0485007762908936,2.583914279937744,warmup,RMM,3,0.1934051513671875,0.00023746490478515625
2,2,cancer,24.242705153537493,67.31365940035612,2.3152930961334306e-10,110.84351539611816,8.002280443906784,2.2604754121857695e-05,11181642,3.597275733947754,18.938955307006836,5.264805010157695,2.6987213505851826,2.1164053703790513,0.2658266748617087,0.15696435065178477,0.6321550858104696,1.8796300888061523,0.35977065563201904,0.25693902373313904,0.756933867931366,1.9700757265090942,0.33155345916748047,0.2130558341741562,0.7022134065628052,4,1.018054574728012,2.5146031975746155,warmup,RMM,3,0.1934051513671875,0.00023746490478515625
2,3,cancer,25.989928215526476,72.86036630137505,2.6360577609629843e-10,119.35988664627075,8.51999968290329,2.2283638827502728e-05,11181642,3.173076629638672,18.928865432739258,5.96546117289791,2.3804818648280817,2.1164053703790513,0.2658266748617087,0.15696435065178477,0.6321550858104696,1.8913289308547974,0.363251656293869,0.2676859200000763,0.7517458200454712,1.9711471796035767,0.3268285095691681,0.2177727222442627,0.7033377885818481,4,0.8756093978881836,2.1139495074748993,warmup,RMM,3,0.1934051513671875,0.00023746490478515625
2,4,cancer,32.96510318241668,89.04027838023002,4.0038908299955267e-10,172.24434614181519,11.619526892900467,2.247266638732981e-05,11181642,2.877150535583496,18.933985710144043,6.580811631499902,2.158474399377122,2.1164053703790513,0.2658266748617087,0.15696435065178477,0.6321550858104696,1.8666313886642456,0.37014538049697876,0.27132898569107056,0.7650485038757324,1.959330677986145,0.33570221066474915,0.22042302787303925,0.7077597975730896,4,0.8224802538752556,1.902294471859932,warmup,RMM,3,0.1934051513671875,0.00023746490478515625
3,0,cancer,26.83660852783018,70.33393676294628,2.69008731956788e-10,295.8873510360718,8.871432393789291,2.3319447791436687e-05,11181642,3.3850364685058594,18.96010112762451,5.601151214773594,2.539496793047032,1.9854991268217748,0.3241779348494161,0.20745861133799304,0.70003087805416,1.6948440074920654,0.43618619441986084,0.3344736695289612,0.8210311532020569,1.808131217956543,0.3926321566104889,0.27112287282943726,0.7641966342926025,4,0.8898082375526428,2.342509388923645,warmup,RMM,3,0.1934051513671875,0.00023746490478515625
3,1,cancer,28.06280194222807,75.71087142868922,3.0771429848641674e-10,131.09204769134521,9.818165004253387,2.3169443011283875e-05,11181642,3.0531625747680664,18.956151962280273,6.208693935572781,2.290520837637263,1.9854991268217748,0.3241779348494161,0.20745861133799304,0.70003087805416,1.710960030555725,0.43461644649505615,0.33925965428352356,0.8136677742004395,1.795596957206726,0.39820221066474915,0.2849881649017334,0.7675535678863525,4,0.7487957924604416,1.995656132698059,warmup,RMM,3,0.1934051513671875,0.00023746490478515625
3,2,cancer,29.750676894603608,80.12091142130858,3.4982403085415115e-10,246.08473777770996,10.082858800888062,2.3344196961261332e-05,11181642,2.6098785400390625,18.95847225189209,7.264120517887524,1.957963597832948,1.9854991268217748,0.3241779348494161,0.20745861133799304,0.70003087805416,1.7056334018707275,0.43164288997650146,0.33362600207328796,0.8131898641586304,1.8034801483154297,0.39101874828338623,0.27479180693626404,0.7646490335464478,4,0.5863307118415833,1.6379382014274597,warmup,RMM,3,0.1934051513671875,0.00023746490478515625
3,3,cancer,30.150888673369703,78.74261772255107,3.319726160633252e-10,319.3932294845581,10.000120103359222,2.3138823962653987e-05,11181642,3.16176700592041,18.95392894744873,5.994726655050005,2.37199724333868,1.9854991268217748,0.3241779348494161,0.20745861133799304,0.70003087805416,1.7309538125991821,0.42659205198287964,0.330645352602005,0.8041435480117798,1.8044105768203735,0.3907114267349243,0.2759951055049896,0.7643515467643738,4,0.7779056876897812,2.1910529136657715,warmup,RMM,3,0.1934051513671875,0.00023746490478515625
3,4,cancer,35.70055070679224,91.33134024772505,4.4709111413077096e-10,441.49317741394043,12.315983325242996,2.3151449568104e-05,11181642,3.1040725708007812,18.957043647766113,6.10715220581187,2.3287141548620496,1.9854991268217748,0.3241779348494161,0.20745861133799304,0.70003087805416,1.7148504257202148,0.43512389063835144,0.3384920656681061,0.8117030262947083,1.7959009408950806,0.39520591497421265,0.2773284316062927,0.7682861685752869,4,0.747731938958168,2.1119523644447327,warmup,RMM,3,0.1934051513671875,0.00023746490478515625
4,0,cancer,26.781510068084234,69.05806252254128,2.529007281371065e-10,314.2528533935547,8.75772088766098,2.302823486388661e-05,11181642,3.468756675720215,18.951071739196777,5.463361518507776,2.602304742004797,1.8277618761764542,0.3882529194837124,0.2696035929018119,0.7626294440066387,1.5435436964035034,0.4993857443332672,0.4077622890472412,0.8566411733627319,1.6512998342514038,0.44848647713661194,0.33458536863327026,0.8117579817771912,4,0.8195595741271973,2.4556753635406494,warmup,RMM,3,0.1934051513671875,0.00023746490478515625
4,1,cancer,35.413109794568946,96.72534077142886,4.97688334988311e-10,165.89744091033936,12.351454049348831,2.3064203560352325e-05,11181642,3.1566553115844727,18.950626373291016,6.003387922572646,2.3681623861683283,1.8277618761764542,0.3882529194837124,0.2696035929018119,0.7626294440066387,1.5446665287017822,0.4948812425136566,0.4096393287181854,0.8545745611190796,1.639447808265686,0.4550169110298157,0.34711840748786926,0.8125252723693848,4,0.7570314407348633,2.4177135229110718,warmup,RMM,3,0.1934051513671875,0.00023746490478515625
4,2,cancer,30.38772711508472,79.34633532233181,3.3316474579159205e-10,227.63571739196777,10.322228819131851,2.3003962269285694e-05,11181642,2.9141435623168945,18.94807720184326,6.502108354187795,2.1862270317722565,1.8277618761764542,0.3882529194837124,0.2696035929018119,0.7626294440066387,1.5586224794387817,0.49095624685287476,0.3994806110858917,0.8488963842391968,1.6514233350753784,0.4476797878742218,0.3330242931842804,0.8099558353424072,4,0.6175989955663681,1.9258215427398682,warmup,RMM,3,0.1934051513671875,0.00023746490478515625
4,3,cancer,32.274791299318046,93.50614491058131,4.572506817623889e-10,191.25663042068481,10.81516370177269,2.2868465748615563e-05,11181642,3.0154409408569336,18.943095207214355,6.282031576393956,2.2622215950036675,1.8277618761764542,0.3882529194837124,0.2696035929018119,0.7626294440066387,1.5557680130004883,0.49914681911468506,0.41369640827178955,0.8510318994522095,1.6405034065246582,0.4516364336013794,0.3435496687889099,0.8132017850875854,4,0.7346092760562897,2.2480492889881134,warmup,RMM,3,0.1934051513671875,0.00023746490478515625
4,4,cancer,44.564550506985526,111.73004400043747,6.670811680820066e-10,458.7069511413574,15.923628211021423,2.311635580554139e-05,11181642,1.8755474090576172,18.952043533325195,10.104806437736379,1.4070591778917623,1.8277618761764542,0.3882529194837124,0.2696035929018119,0.7626294440066387,1.5656486749649048,0.48918163776397705,0.40170925855636597,0.8479666709899902,1.6521567106246948,0.4471035599708557,0.33580806851387024,0.8100051879882812,4,0.41116176545619965,1.2328909039497375,warmup,RMM,3,0.1934051513671875,0.00023746490478515625
