mbytes_recived,mbytes_sent_to_worker,mse,mape%,mae,mbytes_sent_for_aggre,agent_id,round_id
0.011636734008789062,0.044891357421875,2.247844349767547e-06,34.03125,0.0006017048726789653,None,2,13
0.011388778686523438,0.045172691345214844,2.6063250970764784e-06,36.6875,0.0006542354240082204,None,3,13
0.00273895263671875,0.04500293731689453,2.5222070689778775e-06,34.625,0.000676677271258086,None,4,13
0.013941764831542969,0.045418739318847656,3.2619491321383975e-06,41.46875,0.000710471358615905,0.48406124114990234,0,14
0.011075973510742188,0.044884681701660156,2.2741064640285913e-06,33.6875,0.0005943754804320633,None,1,14
0.010722160339355469,0.045246124267578125,2.5199976789735956e-06,36.6875,0.00062695296946913,None,2,14
0.010892868041992188,0.045004844665527344,2.8216866212460445e-06,36.875,0.0006635661702603102,None,3,14
0.03336906433105469,0.045098304748535156,4.087432898813859e-06,39.1875,0.0007680198177695274,None,4,14
0.06766319274902344,0.09083747863769531,1.6531285496057535e-07,12.625,0.0002196790446760133,0.484100341796875,0,15
0.05598163604736328,0.08976936340332031,2.133493666178765e-07,15.3046875,0.00026080035604536533,None,1,15
0.06933975219726562,0.09049224853515625,1.5945649067816703e-07,11.4375,0.0001948265271494165,None,2,15
0.0707998275756836,0.09000968933105469,1.690284676669762e-07,12.0,0.00020648865029215813,None,3,15
0.06594562530517578,0.09019660949707031,2.606274165373179e-07,11.9453125,0.0002256461448268965,None,4,15
0.014125823974609375,0.0448455810546875,1.267010702576954e-06,29.5,0.0005151779041625559,0.4840831756591797,0,16
0.013859748840332031,0.04460906982421875,1.1374511359463213e-06,30.421875,0.0005012511974200606,None,1,16
0.011966705322265625,0.04482746124267578,9.165743790617853e-07,27.375,0.0004549984878394753,None,2,16
0.011213302612304688,0.044852256774902344,1.0214246231043944e-06,26.828125,0.00047020986676216125,None,3,16
0.012135505676269531,0.044724464416503906,1.315024519499275e-06,27.296875,0.00051436189096421,None,4,16
0.01825428009033203,0.045233726501464844,1.5732126712464378e-06,32.78125,0.0005523031577467918,0.48409271240234375,0,17
0.013895988464355469,0.04506111145019531,1.3166736607672647e-06,29.34375,0.0004807673394680023,None,1,17
0.014833450317382812,0.04480552673339844,1.1647002793324646e-06,31.375,0.0005133635713718832,None,2,17
0.011483192443847656,0.045413970947265625,1.2781563327735057e-06,28.8125,0.000488563091494143,None,3,17
0.011243820190429688,0.04522228240966797,1.3863682397641242e-06,28.875,0.0005272123380564153,None,4,17
0.011389732360839844,0.04540443420410156,1.9172389329469297e-06,33.25,0.0005438911612145603,0.48410511016845703,0,18
