round_id,client_id,codec_class_used,wmape,wmspe_sqrt,mse,mape,mspe_sqrt,w_mean_of_vec,model_size,compressed_bytes,basic_raw_bytes,compression_ratio,entropy_real_rate,global_eval_loss,global_eval_acc,global_eval_f1,global_eval_auc,train_loss,train_acc,train_f1,train_auc,test_loss,test_acc,test_f1,test_auc,bins_per_plane,prior_rate,marginal_rate,phase,round_type,num_planes,encoder_decoder_size,meta_data_size
0,0,cancer,25.290564490514367,73.37823684576024,2.8325608525392454e-10,714.7018909454346,7.561632990837097,2.2936246750759892e-05,11181642,3.4727325439453125,18.93189811706543,5.451585423724345,2.6052874881882286,2.6011968377036556,0.08147664413030117,0.05910042588125615,0.5033677148164418,2.162656784057617,0.23368823528289795,0.14769768714904785,0.6165491938591003,2.2255196571350098,0.22061309218406677,0.12553374469280243,0.5737074613571167,8,3.0704585313796997,2.474206805229187,warmup,P,3,0.1964569091796875,0.00023746490478515625
0,1,cancer,25.177652323863338,71.98649672849436,2.865814530128574e-10,718.5426235198975,7.658325880765915,2.3516517103416845e-05,11181642,3.4697132110595703,18.950986862182617,5.461830909187858,2.603022346807383,2.6011968377036556,0.08147664413030117,0.05910042588125615,0.5033677148164418,2.1364521980285645,0.24563199281692505,0.1573239117860794,0.6371737718582153,2.2169899940490723,0.22222648561000824,0.13059882819652557,0.5824478268623352,8,1.6767644584178925,2.475839376449585,warmup,P,3,0.1964569091796875,0.00023746490478515625
0,2,cancer,25.220269051409993,71.18944963028896,2.8559266063155064e-10,709.3667507171631,7.744544744491577,2.373875213379506e-05,11181642,3.462068557739258,18.960309982299805,5.476584205681053,2.5972872320541116,2.6011968377036556,0.08147664413030117,0.05910042588125615,0.5033677148164418,2.1257598400115967,0.24899324774742126,0.16349974274635315,0.6392074227333069,2.2222096920013428,0.2158881425857544,0.1295538991689682,0.5798074007034302,8,1.424170821905136,2.4689066410064697,warmup,P,3,0.1964569091796875,0.00023746490478515625
0,3,cancer,25.297884139899857,72.20536478341569,2.8020205600221004e-10,716.12868309021,7.615873217582703,2.3182816221378744e-05,11181642,3.4678192138671875,18.94131088256836,5.462023742998324,2.601601446370757,2.6011968377036556,0.08147664413030117,0.05910042588125615,0.5033677148164418,2.142099380493164,0.24428366124629974,0.15145565569400787,0.6263958811759949,2.2203192710876465,0.22368623316287994,0.1295326054096222,0.5772531032562256,8,1.3571654558181763,2.472090184688568,warmup,P,3,0.1964569091796875,0.00023746490478515625
0,4,cancer,25.213319293331672,71.3472040030225,2.621499683996831e-10,711.0622406005859,7.505150139331818,2.2693315258948132e-05,11181642,3.4710302352905273,18.924386024475098,5.452094836878053,2.6040103948954902,2.6011968377036556,0.08147664413030117,0.05910042588125615,0.5033677148164418,2.1400113105773926,0.2430550754070282,0.157931849360466,0.6338357925415039,2.2167134284973145,0.22076675295829773,0.12951508164405823,0.5833403468132019,8,1.3260196447372437,2.475588619709015,warmup,P,3,0.1964569091796875,0.00023746490478515625
1,0,cancer,24.324913500236995,73.13081310185453,2.5152449567578117e-10,114.35680389404297,7.903038710355759,2.168651371903252e-05,11181642,4.314669609069824,18.908042907714844,4.382269008029823,3.236919228857443,2.226308704814665,0.21054855562384758,0.11843534210039405,0.5661757805086396,2.0254082679748535,0.30111929774284363,0.20094391703605652,0.6934393644332886,2.102369785308838,0.2787722945213318,0.1658630073070526,0.640357494354248,8,1.7837629318237305,3.49865859746933,warmup,R,3,0.1934051513671875,0.00023746490478515625
1,1,cancer,22.594755849663038,64.92581903709504,1.954922335123399e-10,156.59761428833008,7.216238230466843,2.15351210499648e-05,11181642,4.465814590454102,18.901246070861816,4.232429647048975,3.350310088625624,2.226308704814665,0.21054855562384758,0.11843534210039405,0.5661757805086396,2.0346310138702393,0.2957957983016968,0.20192085206508636,0.6894553899765015,2.12119197845459,0.267171174287796,0.16897498071193695,0.6341939568519592,8,1.811998963356018,3.5810458064079285,warmup,R,3,0.1934051513671875,0.00023746490478515625
1,2,cancer,34.64480810318375,88.68679703655872,3.718704788546745e-10,262.4878406524658,11.33924201130867,2.174387191189453e-05,11181642,2.620907783508301,18.91058349609375,7.215279993857845,1.9662378745447224,2.226308704814665,0.21054855562384758,0.11843534210039405,0.5661757805086396,2.0101046562194824,0.30584943294525146,0.20416812598705292,0.701389729976654,2.0899534225463867,0.2793869078159332,0.16807959973812103,0.6474800109863281,8,0.8338244333863258,1.7877139747142792,warmup,R,3,0.1934051513671875,0.00023746490478515625
1,3,cancer,25.23140985810384,70.36733629328651,2.2999076254581752e-10,532.1213245391846,7.601727545261383,2.1551826648646966e-05,11181642,4.16227912902832,18.90574359893799,4.542161400730353,3.1225939803832032,2.226308704814665,0.21054855562384758,0.11843534210039405,0.5661757805086396,2.0076403617858887,0.30509862303733826,0.20512455701828003,0.7016337513923645,2.110840320587158,0.27446988224983215,0.1677667796611786,0.6373818516731262,8,1.497224897146225,3.3486684560775757,warmup,R,3,0.1934051513671875,0.00023746490478515625
1,4,cancer,24.0277556008257,70.14009641495808,2.2709507885299018e-10,350.0272035598755,7.3476336896419525,2.1485106117324904e-05,11181642,3.9416141510009766,18.902090072631836,4.795520146950871,2.957048347639819,2.226308704814665,0.21054855562384758,0.11843534210039405,0.5661757805086396,2.0332162380218506,0.2962937653064728,0.2016216516494751,0.689128041267395,2.1007637977600098,0.27969422936439514,0.17036034166812897,0.6420738101005554,8,1.4493858516216278,2.9114843010902405,warmup,R,3,0.1934051513671875,0.00023746490478515625
2,0,cancer,24.177330041385712,68.58392103073786,2.396923215464142e-10,214.9345874786377,7.845913618803024,2.2573804017156363e-05,11181642,3.635636329650879,18.940324783325195,5.2096312903617585,2.7274999503650714,2.1110986706370873,0.26886140135218195,0.15920984291941026,0.6347641700283104,1.8589586019515991,0.37482938170433044,0.2770615220069885,0.7651464939117432,1.9536188840866089,0.33927473425865173,0.22304370999336243,0.7076868414878845,4,1.1058857142925262,2.5689368844032288,warmup,R,3,0.1934051513671875,0.00023746490478515625
