round_id,client_id,codec_class_used,wmape,wmspe_sqrt,mse,mape,mspe_sqrt,w_mean_of_vec,model_size,compressed_bytes,basic_raw_bytes,compression_ratio,entropy_real_rate,global_eval_loss,global_eval_acc,global_eval_f1,global_eval_auc,train_loss,train_acc,train_f1,train_auc,test_loss,test_acc,test_f1,test_auc,bins_per_plane,prior_rate,marginal_rate
2,0,3-split,105.10366137101393,270.6044156582825,3.6737586306401226e-09,2003.1610488891602,26.598435640335083,2.2398577129933983e-05,11181642,2.218242645263672,18.91567897796631,8.52732635825685,1.6641534400761533,2.5049990689966966,0.09296250768285187,0.06899761913748845,0.5341709744348769,2.0816197395324707,0.2773682773113251,0.18587075173854828,0.666490375995636,2.1545870304107666,0.255608469247818,0.15363134443759918,0.6160967946052551,3,0.33456602692604065,1.5524871349334717
2,1,3-split,104.99652253675407,265.6898270480534,3.6279634851865694e-09,2035.0786209106445,26.84618830680847,2.2670261387247592e-05,11181642,2.21724796295166,18.925649642944336,8.535648677629181,1.663407216936475,2.5049990689966966,0.09296250768285187,0.06899761913748845,0.5341709744348769,2.0648317337036133,0.2809855341911316,0.18712478876113892,0.6755077242851257,2.1405460834503174,0.26033344864845276,0.1591840535402298,0.6221020817756653,3,0.3168523609638214,1.552361249923706
2,2,3-split,105.00467004964864,268.06761436717693,3.660479475087186e-09,2014.9517059326172,26.74403488636017,2.2569640350411646e-05,11181642,2.217240333557129,18.92207145690918,8.534064246681105,1.6634014932690566,2.5049990689966966,0.09296250768285187,0.06899761913748845,0.5341709744348769,2.0563387870788574,0.287761926651001,0.19047008454799652,0.6777917742729187,2.1373863220214844,0.2638675570487976,0.15944640338420868,0.6234757900238037,3,0.3008735775947571,1.5526338815689087
2,3,3-split,105.16636484977407,273.7515994009167,3.735138420779549e-09,1996.529197692871,26.52636170387268,2.2325268218992278e-05,11181642,2.217087745666504,18.910767555236816,8.529553055443836,1.663287019920688,2.5049990689966966,0.09296250768285187,0.06899761913748845,0.5341709744348769,2.068833351135254,0.27656814455986023,0.17649714648723602,0.6664645671844482,2.145423650741577,0.25422558188438416,0.1522163599729538,0.6198523640632629,3,0.3125220537185669,1.5519938468933105
2,4,3-split,104.9509213538002,266.7342452084041,3.6412850512590467e-09,2019.0433502197266,26.793211698532104,2.2622914912062697e-05,11181642,2.215977668762207,18.923084259033203,8.539384004534302,1.6624542263113056,2.5049990689966966,0.09296250768285187,0.06899761913748845,0.5341709744348769,2.0503973960876465,0.28844448924064636,0.1936796009540558,0.6810562014579773,2.146872043609619,0.2569913864135742,0.15266570448875427,0.6189823150634766,3,0.30669093132019043,1.552104115486145
3,0,3-split,104.99361120477275,266.55898424904996,3.516866353692194e-09,1986.6388320922852,26.480841636657715,2.224767376901582e-05,11181642,2.2173709869384766,18.911425590515137,8.528760275981664,1.6634995110735973,2.460522938741814,0.10233558696988322,0.07864735529193632,0.5505205964824135,2.0448029041290283,0.2916325330734253,0.19636353850364685,0.6849658489227295,2.1076066493988037,0.27458512783050537,0.16944356262683868,0.6394737362861633,3,0.28197646141052246,1.5522050857543945
3,1,3-split,104.89936175093577,263.5727405236313,3.4074036925346718e-09,1986.1530303955078,26.407551765441895,2.2146816263557412e-05,11181642,2.216381072998047,18.90959358215332,8.531742944625833,1.6627568652260554,2.460522938741814,0.10233558696988322,0.07864735529193632,0.5505205964824135,2.0365066528320312,0.29415780305862427,0.20394928753376007,0.6892076134681702,2.1213648319244385,0.27243393659591675,0.17189285159111023,0.6306412220001221,3,0.2994334399700165,1.5513421297073364
3,2,3-split,104.85756986987494,267.9068956111632,3.4187539466046246e-09,1945.2566146850586,26.105597615242004,2.1824787836521864e-05,11181642,2.217808723449707,18.89677906036377,8.520472870613762,1.6638279064917298,2.460522938741814,0.10233558696988322,0.07864735529193632,0.5505205964824135,2.0433578491210938,0.2910381555557251,0.1889820396900177,0.6816524267196655,2.1210076808929443,0.2706284523010254,0.16149210929870605,0.6328995823860168,3,0.27715519070625305,1.5519325733184814
3,3,3-split,105.0775905210605,268.9347485658255,3.652947277998919e-09,2005.1952362060547,26.661968231201172,2.2473710487247445e-05,11181642,2.2166595458984375,18.915996551513672,8.533559691886198,1.6629657790868282,2.460522938741814,0.10233558696988322,0.07864735529193632,0.5505205964824135,2.0234599113464355,0.2996382415294647,0.19588878750801086,0.6912750005722046,2.104043483734131,0.2781960666179657,0.1647685468196869,0.639938473701477,3,0.28716763854026794,1.5516960620880127
3,4,3-split,104.97029481018339,269.22711831572076,3.5412079935071006e-09,1981.6972732543945,26.3371080160141,2.2103289666119963e-05,11181642,2.216404914855957,18.90619659423828,8.53011851197189,1.662774751686738,2.460522938741814,0.10233558696988322,0.07864735529193632,0.5505205964824135,2.0187063217163086,0.3013446033000946,0.2060118466615677,0.6961044073104858,2.108149528503418,0.27339428663253784,0.1648225635290146,0.6407215595245361,3,0.270918071269989,1.5520988702774048
4,0,3-split,104.94756510553631,261.72416665397753,3.4724558783949533e-09,2009.1535568237305,26.72642469406128,2.2515134332934394e-05,11181642,2.216048240661621,18.920793533325195,8.53807836226355,1.6625071702349261,2.417166016771519,0.11635679164105717,0.09188636725499828,0.5674834660410898,1.9907991886138916,0.312039315700531,0.2198304533958435,0.7131854295730591,2.073187828063965,0.29075753688812256,0.18783025443553925,0.6567131280899048,3,0.26826512813568115,1.5513458251953125
4,1,3-split,105.04206736762869,265.40692548759216,3.487521160749907e-09,1996.4256286621094,26.496154069900513,2.2250827896641567e-05,11181642,2.21657657623291,18.9110689163208,8.531656031690236,1.6629035342036527,2.417166016771519,0.11635679164105717,0.09188636725499828,0.5674834660410898,2.0096676349639893,0.3058968186378479,0.21336965262889862,0.7017176747322083,2.074148416519165,0.28376612067222595,0.1779102236032486,0.6578442454338074,3,0.2657555043697357,1.5510915517807007
4,2,3-split,104.9086566677642,263.53828429841127,3.4049434383121024e-09,1975.2641677856445,26.392340660095215,2.2141713998280466e-05,11181642,2.216146469116211,18.907968521118164,8.531912842682539,1.6625808624529386,2.417166016771519,0.11635679164105717,0.09188636725499828,0.5674834660410898,1.9998265504837036,0.315473347902298,0.2183515876531601,0.702379584312439,2.0868351459503174,0.28511062264442444,0.17909148335456848,0.6503162980079651,3,0.25341248512268066,1.5516788959503174
4,3,3-split,105.0546073315473,266.8234045033396,3.5210967475052257e-09,1986.546516418457,26.469039916992188,2.223898991360329e-05,11181642,2.216628074645996,18.909116744995117,8.530577123550588,1.6629421689587272,2.417166016771519,0.11635679164105717,0.09188636725499828,0.5674834660410898,1.9867781400680542,0.31779399514198303,0.21088536083698273,0.7083436846733093,2.0639488697052,0.29463738203048706,0.1790892630815506,0.6606571078300476,3,0.26189902424812317,1.551425576210022
4,4,3-split,104.97783073641533,265.1418235247999,3.4901643797269344e-09,1986.7561340332031,26.51282548904419,2.2281514247879386e-05,11181642,2.2163000106811523,18.911812782287598,8.533056306070804,1.6626960512597344,2.417166016771519,0.11635679164105717,0.09188636725499828,0.5674834660410898,1.9784120321273804,0.3237321674823761,0.22678494453430176,0.7145329713821411,2.0612070560455322,0.292639821767807,0.18312926590442657,0.6639453768730164,3,0.2505348324775696,1.551593542098999
5,0,3-split,105.09887831483773,264.42340237632123,3.4731151288269757e-09,1991.7594909667969,26.52999758720398,2.228741504950449e-05,11181642,2.2149667739868164,18.90997314453125,8.537361989631274,1.661695840378363,2.374726869866536,0.13287492317148125,0.10681851069916834,0.5846785060669502,1.9383881092071533,0.33353808522224426,0.2375916987657547,0.7353730797767639,2.0150749683380127,0.31584203243255615,0.2059539556503296,0.6819309592247009,3,0.25768041610717773,1.5506409406661987
5,1,3-split,105.03409987638952,262.9307572100837,3.4683180771821753e-09,2008.408546447754,26.62818729877472,2.2398455257643946e-05,11181642,2.214829444885254,18.916083335876465,8.540650107194358,1.6615928143648313,2.374726869866536,0.13287492317148125,0.10681851069916834,0.5846785060669502,1.955539345741272,0.334698349237442,0.24315623939037323,0.7260237336158752,2.0259218215942383,0.30769822001457214,0.19906173646450043,0.6791277527809143,3,0.2527444660663605,1.5505086183547974
