round_id,client_id,codec_class_used,wmape,wmspe_sqrt,mse,mape,mspe_sqrt,w_mean_of_vec,model_size,compressed_bytes,basic_raw_bytes,compression_ratio,entropy_real_rate,global_eval_loss,global_eval_acc,global_eval_f1,global_eval_auc,train_loss,train_acc,train_f1,train_auc,test_loss,test_acc,test_f1,test_auc,bins_per_plane,prior_rate,marginal_rate,phase,round_type,num_planes,encoder_decoder_size,meta_data_size
0,0,cancer,25.03721408508486,70.76698973300203,2.6785809681406647e-10,672.8151798248291,7.580307126045227,2.3127126041799784e-05,11181642,3.4772520065307617,18.9392147064209,5.4466040053612526,2.608678045675224,2.601193244060125,0.08155347264904733,0.05921176723966909,0.5033690381299076,2.140547513961792,0.2416052371263504,0.15306463837623596,0.6318830251693726,2.2279462814331055,0.21369852125644684,0.12596949934959412,0.5752683877944946,8,3.052516758441925,2.475262403488159,warmup,P,3,0.1964569091796875,0.00023746490478515625
0,1,cancer,25.083797689415345,70.96922817014901,2.7123939205786485e-10,691.1937236785889,7.624707370996475,2.3206321202451363e-05,11181642,3.475632667541504,18.94095516204834,5.449642402931569,2.607463197265661,2.601193244060125,0.08155347264904733,0.05921176723966909,0.5033690381299076,2.1374125480651855,0.24535898864269257,0.16153264045715332,0.634900689125061,2.224957227706909,0.21519668400287628,0.12625999748706818,0.5767250657081604,8,1.674192488193512,2.4801122546195984,warmup,P,3,0.1964569091796875,0.00023746490478515625
0,2,cancer,25.08790533598782,69.8944296690809,2.6816349141256524e-10,712.6630783081055,7.6404765248298645,2.3429189241142012e-05,11181642,3.473419189453125,18.947396278381348,5.454969655236037,2.6058026182558875,2.601193244060125,0.08155347264904733,0.05921176723966909,0.5033690381299076,2.1405043601989746,0.2384137660264969,0.15741084516048431,0.6322615742683411,2.2245662212371826,0.2189996987581253,0.13463720679283142,0.5790328979492188,8,1.4797628223896027,2.477647542953491,warmup,P,3,0.1964569091796875,0.00023746490478515625
0,3,cancer,25.08965688432212,70.85470354185065,2.802146015223883e-10,705.2743911743164,7.692912966012955,2.3625265384907834e-05,11181642,3.477273941040039,18.956547737121582,5.451554309078034,2.608694501219052,2.601193244060125,0.08155347264904733,0.05921176723966909,0.5033690381299076,2.1466026306152344,0.24066616594791412,0.1521916538476944,0.6260717511177063,2.228228807449341,0.213967427611351,0.12460892647504807,0.5757989883422852,8,1.3511812686920166,2.4794129133224487,warmup,P,3,0.1964569091796875,0.00023746490478515625
0,4,cancer,25.125368843856226,72.36249813545676,2.726031900213144e-10,680.269193649292,7.527897506952286,2.281665183545556e-05,11181642,3.474405288696289,18.927363395690918,5.44765559080561,2.6065424022697203,2.601193244060125,0.08155347264904733,0.05921176723966909,0.5033690381299076,2.1213529109954834,0.25008532404899597,0.15533405542373657,0.6374090313911438,2.2167937755584717,0.2212277203798294,0.1287834197282791,0.5811123847961426,8,1.3466657102108002,2.4754936695098877,warmup,P,3,0.1964569091796875,0.00023746490478515625
1,0,cancer,17.027473876915327,43.981815753393306,9.010191204250617e-11,151.65343284606934,5.434820428490639,2.1582107365247793e-05,11181642,4.072179794311523,18.904404640197754,4.642330544099635,3.0550003300051998,2.2291028780225015,0.2107022126613399,0.12219909198936092,0.5656637683805599,2.0115833282470703,0.3049412965774536,0.20816566050052643,0.7024341225624084,2.0949594974517822,0.27669790387153625,0.1676294505596161,0.6483241319656372,8,1.8432155847549438,2.9588721990585327,warmup,T,3,0.1964569091796875,0.00023746490478515625
1,1,cancer,20.314984977046397,52.417161755510456,1.2549757066881995e-10,110.28929948806763,6.778709590435028,2.1371950424509123e-05,11181642,3.7406959533691406,18.894997596740723,5.051198448706456,2.806316997092198,2.2291028780225015,0.2107022126613399,0.12219909198936092,0.5656637683805599,2.0248169898986816,0.2952497899532318,0.2015122026205063,0.6963199377059937,2.1179213523864746,0.2642516791820526,0.16486389935016632,0.634192943572998,8,1.7057462334632874,3.078099012374878,warmup,T,3,0.1964569091796875,0.00023746490478515625
1,2,cancer,21.255581913904003,50.84104016664832,1.2495232626363872e-10,520.9377288818359,6.5519653260707855,2.198658330598846e-05,11181642,3.2628889083862305,18.91986656188965,5.7985016018357465,2.4478601622194667,2.2291028780225015,0.2107022126613399,0.12219909198936092,0.5656637683805599,2.01792573928833,0.30755579471588135,0.21262027323246002,0.6984877586364746,2.0894105434417725,0.28426551818847656,0.1804303228855133,0.6488507390022278,8,1.5387095846235752,2.4873710609972477,warmup,T,3,0.1964569091796875,0.00023746490478515625
1,3,cancer,23.454417967606226,57.615710064142654,1.585527126257702e-10,566.4909362792969,6.980103999376297,2.185475386795588e-05,11181642,3.5627565383911133,18.914039611816406,5.308821809181971,2.672824617350475,2.2291028780225015,0.2107022126613399,0.12219909198936092,0.5656637683805599,2.009389638900757,0.31322094798088074,0.21410846710205078,0.701799750328064,2.101935386657715,0.2740088999271393,0.16855420172214508,0.6422327756881714,8,1.5449655652046204,2.7386239171028137,warmup,T,3,0.1964569091796875,0.00023746490478515625
1,4,cancer,22.477139908496092,59.782561923291524,1.6473795938498625e-10,278.83667945861816,7.274746894836426,2.146951919712592e-05,11181642,3.7319211959838867,18.90296459197998,5.065210008271996,2.799734064102571,2.2291028780225015,0.2107022126613399,0.12219909198936092,0.5656637683805599,2.0128087997436523,0.30148112773895264,0.19527119398117065,0.6967927813529968,2.1117029190063477,0.27512291073799133,0.16416004300117493,0.637921929359436,8,1.5705328583717346,2.8605061769485474,warmup,T,3,0.1964569091796875,0.00023746490478515625
